Client,Age,Tenure,M,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Actbal_CA_avg,ActBal_SA_avg,ActBal_MF_avg,ActBal_OVD_avg,ActBal_CC_avg,ActBal_CL_avg
1230,45.0,20,0.0,1,0.0,1.0,1.0,1.0,0.0,3.109285714,0.0,9198.638214,0.0,382.2635714,0.0,1845.285,1839.472857,31,26,2988.16,2061.475714,275.0,754.9767857,1011.316786,86,59,6,26,20,1.0,0.0,0.0,1.5475,0.0,0.0,3.109285714,0.0,9198.638214,0.0,382.2635714,0.0
1311,66.0,135,0.0,1,0.0,0.0,0.0,0.0,0.0,155.6346429,0.0,0.0,0.0,0.0,0.0,785.7232142999999,785.7232142999999,3,3,736.6464286,736.6464286,17.85714286,159.8607143,554.0714286,17,17,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0,155.6346429,0.0,0.0,0.0,0.0,0.0
948,31.0,182,1.0,1,0.0,0.0,0.0,0.0,3.0,2574.7775,0.0,0.0,0.0,0.0,13012.385709999999,994.365,913.1789286000001,3,2,921.4285714,915.2142857000001,803.5714286,0.0,0.0,5,3,1,0,0,,,,,,,2574.7775,0.0,0.0,0.0,0.0,4337.461903333333
513,40.0,152,1.0,1,0.0,0.0,0.0,0.0,0.0,29.48571429,0.0,0.0,0.0,0.0,0.0,107.1432143,107.1432143,2,2,135.6432143,135.6432143,0.0,12.71428571,115.78607140000001,4,4,0,1,2,,,,,,,29.48571429,0.0,0.0,0.0,0.0,0.0
519,17.0,151,1.0,1,0.0,0.0,0.0,0.0,0.0,210.8446429,0.0,0.0,0.0,0.0,0.0,458.97035710000006,458.97035710000006,2,2,486.64964289999995,486.64964289999995,364.2857143,89.09571429,30.66107143,10,10,3,2,3,0.0,1.0,1.0,0.0,5.892857143,5.5,210.8446429,0.0,0.0,0.0,0.0,0.0
153,67.0,92,0.0,1,1.0,0.0,1.0,0.0,0.0,936.1510714,2514.2160710000003,0.0,0.0,0.0,0.0,3553.295714,2154.031786,56,37,3820.026786,2146.8889289999997,264.2857143,418.0132143,1398.142857,92,57,12,15,18,,,,,,,936.1510714,2514.2160710000003,0.0,0.0,0.0,0.0
987,29.0,34,0.0,1,0.0,0.0,0.0,0.0,0.0,21.125,0.0,0.0,0.0,0.0,0.0,970.4392857,970.4392857,5,5,1647.15,1647.15,821.4285714,675.3642857000001,146.71428569999998,26,26,3,16,5,,,,,,,21.125,0.0,0.0,0.0,0.0,0.0
569,61.0,151,0.0,1,0.0,0.0,1.0,0.0,0.0,1.1492857140000001,0.0,0.0,139.6621429,0.0,0.0,91.24428571,57.53285714,6,4,86.49428571,57.53285714,0.0,0.0,21.42857143,7,4,0,0,1,0.0,1.0,0.0,0.0,3.607142857,0.0,1.1492857140000001,0.0,0.0,139.6621429,0.0,0.0
280,23.0,234,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035714285710000004,0.00035714285710000004,1,1,1.964285714,1.964285714,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,33.0,226,0.0,1,1.0,3.0,1.0,0.0,0.0,1728.6575,5836.790714,36624.94821,0.0,0.0,0.0,2145.388214,1787.684286,7,5,2074.003571,2074.003571,642.8571429,300.4321429,57.14285714,15,15,2,7,3,0.0,0.0,1.0,0.0,0.0,11.10142857,1728.6575,5836.790714,12208.31607,0.0,0.0,0.0
1438,27.0,199,0.0,1,0.0,0.0,0.0,0.0,0.0,753.5307142999999,0.0,0.0,0.0,0.0,0.0,671.4289286000001,671.4289286000001,3,3,706.3214286,706.3214286,0.0,0.0,703.9285714,7,7,0,0,6,0.0,0.0,1.0,0.0,0.0,13.82071429,753.5307142999999,0.0,0.0,0.0,0.0,0.0
895,22.0,25,0.0,1,1.0,0.0,0.0,0.0,0.0,997.9667857000001,26797.119290000002,0.0,0.0,0.0,0.0,478.35035710000005,464.8385714,4,2,542.3214286,542.3214286,535.7142857,0.0,6.607142857,4,4,3,0,1,0.0,1.0,0.0,0.0,4.286785714,0.0,997.9667857000001,26797.119290000002,0.0,0.0,0.0,0.0
75,59.0,57,1.0,1,1.0,35.0,0.0,0.0,0.0,3707.065714,5589.0225,4392.478571,0.0,0.0,0.0,503.6742857,496.2525,5,2,511.2857143,511.2857143,53.57142857,188.6785714,266.5357143,13,13,1,6,5,1.0,0.0,0.0,0.004821428571,0.0,0.0,3707.065714,5589.0225,125.49938774285714,0.0,0.0,0.0
1560,62.0,176,1.0,1,0.0,5.0,0.0,0.0,0.0,3522.742857,0.0,0.0,0.0,0.0,0.0,877.2325,877.2282142999999,6,2,4.112857143,4.1071428569999995,0.0,0.0,0.0,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3522.742857,0.0,0.0,0.0,0.0,0.0
946,48.0,154,1.0,1,1.0,1.0,0.0,1.0,0.0,9830.705356999999,1796.0335710000002,1131.907857,0.0,2.357142857,0.0,60.20178571,0.031785714289999996,7,1,2.357142857,0.9285714286,0.0,0.0,0.0,4,2,0,0,0,0.0,1.0,0.0,0.0,0.6442857143,0.0,9830.705356999999,1796.0335710000002,1131.907857,0.0,2.357142857,0.0
1547,48.0,39,1.0,1,0.0,0.0,0.0,0.0,0.0,151.2867857,0.0,0.0,0.0,0.0,0.0,0.0007142857143,0.0007142857143,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,151.2867857,0.0,0.0,0.0,0.0,0.0
1258,63.0,48,1.0,1,1.0,7.0,1.0,0.0,0.0,147.04892859999998,357.9221428999999,0.0,0.0,0.0,0.0,682.8703571000001,669.5614286,16,12,1148.027143,996.7178571000001,428.57142860000005,0.0,554.8403571,20,15,4,0,8,1.0,0.0,0.0,0.1467857143,0.0,0.0,147.04892859999998,357.9221428999999,0.0,0.0,0.0,0.0
478,41.0,11,1.0,1,0.0,0.0,1.0,0.0,0.0,33573.151789999996,0.0,0.0,0.0,0.0,0.0,20.075,20.075,3,3,247.5,247.5,0.0,0.0,247.5,5,5,0,0,5,0.0,1.0,0.0,0.0,4.5,0.0,33573.151789999996,0.0,0.0,0.0,0.0,0.0
727,53.0,209,0.0,1,1.0,1.0,0.0,0.0,0.0,48.93357143,35768.388569999996,14484.08393,0.0,0.0,0.0,720.1192857000001,719.3360713999999,9,7,262.8571429,262.8571429,0.0,0.0,262.6428571,9,9,0,0,8,,,,,,,48.93357143,35768.388569999996,14484.08393,0.0,0.0,0.0
469,38.0,183,1.0,1,0.0,0.0,0.0,0.0,0.0,4415.646071,0.0,0.0,0.0,0.0,0.0,1484.0089289999999,1484.0089289999999,5,5,1549.925,1549.925,500.0,0.0,789.9285714,13,13,1,0,7,0.0,0.0,0.0,0.0,0.0,0.0,4415.646071,0.0,0.0,0.0,0.0,0.0
1581,45.0,38,1.0,1,0.0,1.0,0.0,0.0,0.0,74.36678571,0.0,5907.593929,0.0,0.0,0.0,0.00035714285710000004,0.00035714285710000004,1,1,3.392857143,3.392857143,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74.36678571,0.0,5907.593929,0.0,0.0,0.0
487,35.0,60,1.0,1,0.0,0.0,1.0,0.0,1.0,3843.146429,0.0,0.0,42.25142857,0.0,3540.218929,377.68321430000003,218.2678571,7,4,337.35714289999993,218.2678571,0.0,0.0,0.0,9,4,0,0,0,,,,,,,3843.146429,0.0,0.0,42.25142857,0.0,3540.218929
476,42.0,37,1.0,1,0.0,1.0,1.0,0.0,0.0,1715.875714,0.0,0.0,0.0,0.0,0.0,123.215,123.215,4,4,205.09142859999997,205.09142859999997,14.28571429,120.1446429,34.94678571,16,16,1,11,3,,,,,,,1715.875714,0.0,0.0,0.0,0.0,0.0
1416,61.0,132,1.0,1,0.0,0.0,1.0,1.0,0.0,840.7164286000001,0.0,0.0,301.75035710000003,0.7142857143000001,0.0,788.9535714,655.8960714,6,4,699.8382142999999,409.82714289999996,85.71428571,290.0110714,193.4285714,35,10,6,25,2,,,,,,,840.7164286000001,0.0,0.0,301.75035710000003,0.7142857143000001,0.0
1450,41.0,66,1.0,1,0.0,0.0,0.0,0.0,0.0,83.72214286,0.0,0.0,0.0,0.0,0.0,125.00107140000001,125.00107140000001,2,2,279.8857143,279.8857143,32.14285714,247.7428571,0.0,18,18,1,17,0,1.0,0.0,0.0,3.89875,0.0,0.0,83.72214286,0.0,0.0,0.0,0.0,0.0
991,42.0,68,1.0,1,0.0,0.0,0.0,0.0,0.0,37.65892857,0.0,0.0,0.0,0.0,0.0,2136.074286,2136.074286,3,3,2172.299286,2172.299286,250.0,332.5492857,1584.6785710000001,47,47,6,23,16,,,,,,,37.65892857,0.0,0.0,0.0,0.0,0.0
1278,60.0,59,0.0,1,1.0,0.0,1.0,0.0,0.0,3964.0125,87992.25607,0.0,0.0,0.0,0.0,1401.505357,1399.057857,5,4,1551.656429,1551.656429,600.0,265.4421429,678.1071429,25,25,2,6,14,,,,,,,3964.0125,87992.25607,0.0,0.0,0.0,0.0
1168,85.0,205,0.0,1,1.0,0.0,1.0,1.0,0.0,5308.645,23934.50821,0.0,0.0,0.0,0.0,2298.922857,1974.2225,9,4,1814.2689289999998,1474.0010710000001,535.7142857,336.74321430000003,609.4535714,37,19,3,15,12,0.0,0.0,0.0,0.0,0.0,0.0,5308.645,23934.50821,0.0,0.0,0.0,0.0
1317,39.0,176,0.0,1,0.0,0.0,0.0,0.0,0.0,435.17321430000004,0.0,0.0,0.0,0.0,0.0,1077.4371429999999,1077.4371429999999,6,6,743.3117857000001,743.3117857000001,178.5714286,471.5260714,89.82142857,35,35,2,29,3,1.0,0.0,0.0,5.987678571,0.0,0.0,435.17321430000004,0.0,0.0,0.0,0.0,0.0
229,74.0,141,1.0,2,0.0,0.0,0.0,0.0,0.0,264.9557143,0.0,0.0,0.0,0.0,0.0,178.6228571,178.6228571,2,2,19.82142857,19.82142857,0.0,0.0,17.85714286,2,2,0,0,1,,,,,,,132.47785715,0.0,0.0,0.0,0.0,0.0
913,44.0,3,1.0,1,0.0,1.0,0.0,0.0,0.0,2102.500357,0.0,7975.683571,0.0,0.0,0.0,14.30035714,14.30035714,2,2,1.964285714,1.964285714,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2102.500357,0.0,7975.683571,0.0,0.0,0.0
450,76.0,29,0.0,1,0.0,0.0,0.0,0.0,0.0,2.857857143,0.0,0.0,0.0,0.0,0.0,223.5725,223.5725,4,4,474.2421429,474.2421429,142.12321430000003,178.3867857,152.875,15,15,8,2,1,0.0,1.0,1.0,0.0,5.179642857,15.18428571,2.857857143,0.0,0.0,0.0,0.0,0.0
1428,50.0,151,0.0,1,0.0,0.0,0.0,0.0,0.0,8894.718214,0.0,0.0,0.0,0.0,0.0,0.05,0.01428571429,6,1,0.9296428570999999,0.8939285714,0.0,0.0,0.0,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8894.718214,0.0,0.0,0.0,0.0,0.0
161,46.0,103,0.0,1,1.0,2.0,0.0,0.0,0.0,154.92928569999998,86.97535714,32280.21393,0.0,0.0,0.0,14.53285714,2.147142857,23,2,1.968571429,0.0,0.0,0.0,0.0,20,0,0,0,0,,,,,,,154.92928569999998,86.97535714,16140.106965,0.0,0.0,0.0
693,15.0,54,0.0,1,0.0,0.0,1.0,0.0,0.0,2889.781786,0.0,0.0,0.0,0.0,0.0,1581.509286,1581.509286,5,5,1457.848214,1457.848214,292.85714289999993,443.3125,712.5357142999999,65,65,10,27,21,1.0,0.0,1.0,0.2135714286,0.0,17.10714286,2889.781786,0.0,0.0,0.0,0.0,0.0
1471,75.0,108,0.0,1,0.0,0.0,1.0,0.0,0.0,4428.725714,0.0,0.0,0.0,0.0,0.0,2781.927857,1763.239286,20,17,2780.5139289999997,1763.239286,400.0,37.71428571,481.3721429,37,21,7,4,5,0.0,1.0,0.0,0.0,2.108214286,0.0,4428.725714,0.0,0.0,0.0,0.0,0.0
210,55.0,120,1.0,1,1.0,7.0,1.0,1.0,1.0,60226.141789999994,2501.696786,0.0,0.0,494.0885714,1193.524643,8900.306429,5592.935357,43,29,12011.99464,5592.935357,678.5714286,1805.7825,926.9814286000001,80,44,2,27,7,0.0,0.0,0.0,0.0,0.0,0.0,60226.141789999994,2501.696786,0.0,0.0,494.0885714,1193.524643
1069,58.0,142,1.0,1,0.0,0.0,0.0,0.0,0.0,12137.77607,0.0,0.0,0.0,0.0,0.0,726.7353571000001,726.7353571000001,2,2,2509.821429,2509.821429,1428.5714289999999,0.0,1079.285714,10,10,2,0,5,,,,,,,12137.77607,0.0,0.0,0.0,0.0,0.0
23,42.77063642091998,160,1.0,1,2.0,4.0,1.0,0.0,0.0,22.96714286,25325.43786,868.7035714,333.4007143,0.0,0.0,559.1042857000001,559.0246429,4,3,945.715,945.715,107.1428571,529.3792857,309.1928571,33,33,1,26,6,0.0,0.0,1.0,0.0,0.0,8.25,22.96714286,12662.71893,217.17589285,333.4007143,0.0,0.0
1018,36.0,51,1.0,1,0.0,0.0,0.0,0.0,1.0,1400.936786,0.0,0.0,0.0,0.0,1278.5925,1703.3514289999998,1593.9664289999998,6,5,2107.729643,2096.1225,1332.142857,584.8446428999999,54.32142857,38,37,6,26,2,1.0,0.0,0.0,2.641785714,0.0,0.0,1400.936786,0.0,0.0,0.0,0.0,1278.5925
734,64.0,134,1.0,1,1.0,0.0,0.0,0.0,0.0,69.51107143,57901.67929,0.0,0.0,0.0,0.0,9000.198214,8470.188570999999,17,14,11324.37071,7752.942143000001,3535.714286,402.9535714,3631.952857,37,35,6,5,20,0.0,1.0,0.0,0.0,4.501071429,0.0,69.51107143,57901.67929,0.0,0.0,0.0,0.0
2,43.0,152,1.0,1,1.0,0.0,0.0,0.0,0.0,110.76857140000001,13326.190359999999,0.0,0.0,0.0,0.0,708.1296428999999,704.9357143,4,3,386.4428571,386.4428571,307.14285710000007,38.40714286,35.71428571,6,6,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,110.76857140000001,13326.190359999999,0.0,0.0,0.0,0.0
417,33.0,183,0.0,1,0.0,0.0,1.0,0.0,0.0,621.9010714,0.0,0.0,243.4,0.0,0.0,712.5778571000001,712.5778571000001,4,4,805.065,805.065,53.57142857,156.77928569999997,594.7142857000001,16,16,1,8,7,0.0,0.0,1.0,0.0,0.0,36.05071429,621.9010714,0.0,0.0,243.4,0.0,0.0
1240,47.0,150,1.0,1,0.0,0.0,1.0,0.0,2.0,5.842857143,0.0,0.0,0.0,0.0,194.80392859999998,5316.912857,3320.011429,30,24,4826.772857,3320.011429,375.0,14.28571429,861.1428571,47,26,7,1,9,,,,,,,5.842857143,0.0,0.0,0.0,0.0,97.40196429999999
462,23.0,26,0.0,1,0.0,0.0,1.0,0.0,0.0,570.3421429,0.0,0.0,104.0114286,0.0,0.0,1201.848571,851.9428571000001,5,3,1195.455357,847.0128571,421.42857139999995,0.0,71.85714286,10,9,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,570.3421429,0.0,0.0,104.0114286,0.0,0.0
1419,35.0,59,1.0,1,1.0,0.0,1.0,0.0,0.0,3499.619643,35787.10571,0.0,331.21392860000003,0.0,0.0,785.5635714,784.9310714,3,2,601.0714286,601.0714286,428.57142860000005,0.0,172.5,5,5,3,0,2,,,,,,,3499.619643,35787.10571,0.0,331.21392860000003,0.0,0.0
647,68.0,28,1.0,1,0.0,0.0,0.0,0.0,0.0,362.4582143,0.0,0.0,0.0,0.0,0.0,250.0028571,250.0028571,2,2,240.9571429,240.9571429,0.0,0.0,0.0,3,3,0,0,0,,,,,,,362.4582143,0.0,0.0,0.0,0.0,0.0
139,74.0,64,0.0,1,0.0,0.0,1.0,1.0,0.0,1653.963214,0.0,0.0,0.0,940.5742857000001,0.0,406.50107139999994,398.90214289999994,13,8,466.9139286,400.7628571,303.57142860000005,59.75535714,25.71428571,18,11,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1653.963214,0.0,0.0,0.0,940.5742857000001,0.0
1081,27.0,173,0.0,1,0.0,0.0,0.0,0.0,0.0,5.342857143,0.0,0.0,0.0,0.0,0.0,457.68071430000003,457.68071430000003,3,3,165.7178571,165.7178571,0.0,0.0,0.0,3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.342857143,0.0,0.0,0.0,0.0,0.0
802,47.0,25,1.0,1,1.0,3.0,0.0,0.0,0.0,7.093571429,2645.545714,11587.91036,0.0,0.0,0.0,3399.972143,3398.1482140000003,6,5,6050.262857,3728.834286,250.0,275.7578571,3201.647857,29,28,6,9,12,0.0,0.0,1.0,0.0,0.0,13.07142857,7.093571429,2645.545714,3862.6367866666665,0.0,0.0,0.0
710,33.0,179,0.0,1,0.0,0.0,0.0,0.0,0.0,1026.117857,0.0,0.0,0.0,0.0,0.0,492.6075,492.6075,6,6,487.9142857,487.9142857,432.14285710000007,55.77142857,0.0,20,20,10,10,0,,,,,,,1026.117857,0.0,0.0,0.0,0.0,0.0
1400,40.0,39,1.0,1,0.0,0.0,0.0,0.0,0.0,252.79571430000001,0.0,0.0,0.0,0.0,0.0,42.865,42.865,3,3,73.81071429,73.81071429,60.71428571,0.0,10.70357143,3,3,1,0,1,1.0,0.0,0.0,4.657142857,0.0,0.0,252.79571430000001,0.0,0.0,0.0,0.0,0.0
656,62.0,45,1.0,1,1.0,0.0,0.0,0.0,0.0,26.76071429,6120.588929,0.0,0.0,0.0,0.0,1080.7410710000001,1074.115,3,2,968.3132142999999,968.3132142999999,0.0,663.4392857,301.48107139999996,13,13,0,8,4,,,,,,,26.76071429,6120.588929,0.0,0.0,0.0,0.0
611,35.0,181,1.0,1,0.0,0.0,1.0,0.0,1.0,943.8375,0.0,0.0,0.0,0.0,2515.419286,4093.226429,2704.8742859999998,23,17,4105.462857,2704.8742859999998,0.0,165.99428569999998,452.67857139999995,36,21,0,9,3,1.0,0.0,1.0,17.25375,0.0,10.38678571,943.8375,0.0,0.0,0.0,0.0,2515.419286
1530,22.0,153,0.0,1,0.0,0.0,0.0,0.0,0.0,14404.76786,0.0,0.0,0.0,0.0,0.0,1026.1632140000002,1026.1632140000002,3,3,1671.967857,1671.967857,1517.857143,0.0,13.42857143,10,10,4,0,1,,,,,,,14404.76786,0.0,0.0,0.0,0.0,0.0
673,73.0,116,1.0,1,2.0,1.0,1.0,1.0,0.0,2588.838214,16144.00214,733.0685714,8.445,1.178571429,0.0,372.66535710000005,369.83142860000004,8,3,438.57142860000005,436.2142857,357.14285710000007,0.0,74.28571429,13,9,2,0,5,1.0,0.0,1.0,24.13589286,0.0,12.50857143,2588.838214,8072.00107,733.0685714,8.445,1.178571429,0.0
542,24.0,25,1.0,1,0.0,0.0,1.0,0.0,0.0,1525.141429,0.0,0.0,0.0,0.0,0.0,178.57321430000002,178.57321430000002,2,2,218.24178569999998,218.24178569999998,28.57142857,90.06321429,99.60714286,20,20,4,14,2,0.0,1.0,1.0,0.0,1.785714286,20.21428571,1525.141429,0.0,0.0,0.0,0.0,0.0
1343,37.0,152,1.0,1,0.0,0.0,1.0,0.0,1.0,77.94142857,0.0,0.0,0.0,0.0,3681.46,3372.385714,2447.0364289999998,27,23,3839.965,2447.0364289999998,539.2857142999999,219.4335714,354.5,50,28,4,9,4,,,,,,,77.94142857,0.0,0.0,0.0,0.0,3681.46
1359,40.0,60,1.0,1,1.0,0.0,0.0,0.0,0.0,6202.357857,1269.0867859999998,0.0,0.0,0.0,0.0,0.20464285710000002,0.002857142857,2,1,202.30142859999998,202.30142859999998,32.14285714,52.58714286,117.3571429,7,7,1,4,1,,,,,,,6202.357857,1269.0867859999998,0.0,0.0,0.0,0.0
1468,36.0,152,1.0,1,0.0,0.0,1.0,0.0,0.0,178.5714286,0.0,0.0,0.0,0.0,0.0,0.00035714285710000004,0.00035714285710000004,1,1,3.392857143,3.392857143,0.0,0.0,0.0,1,1,0,0,0,,,,,,,178.5714286,0.0,0.0,0.0,0.0,0.0
1125,64.0,150,0.0,1,0.0,0.0,0.0,0.0,0.0,401.1625,0.0,0.0,0.0,0.0,0.0,1420.695714,1420.695714,4,4,1960.921429,1960.921429,282.14285710000007,175.35,1494.5,14,14,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,401.1625,0.0,0.0,0.0,0.0,0.0
1057,51.0,34,0.0,1,1.0,4.0,0.0,0.0,0.0,1484.7503570000001,232.5767857,1213.9285710000001,0.0,0.0,0.0,3.785,3.721428571,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,1484.7503570000001,232.5767857,303.48214275000004,0.0,0.0,0.0
427,25.0,20,1.0,1,0.0,0.0,0.0,0.0,0.0,1194.063929,0.0,0.0,0.0,0.0,0.0,0.004285714286,0.004285714286,1,1,33.30714286,33.30714286,0.0,32.98571429,0.0,5,5,0,4,0,,,,,,,1194.063929,0.0,0.0,0.0,0.0,0.0
1458,38.0,152,1.0,1,0.0,0.0,0.0,0.0,1.0,717.5417857000001,0.0,0.0,0.0,0.0,6734.996786,1400.993214,1332.3225,24,23,1372.930714,1363.4664289999998,0.0,384.4971429,646.3928571,33,31,0,10,14,,,,,,,717.5417857000001,0.0,0.0,0.0,0.0,6734.996786
109,64.0,151,1.0,1,0.0,0.0,0.0,0.0,0.0,1113.518571,0.0,0.0,0.0,0.0,0.0,1721.251786,1721.251786,5,5,1979.8675,1979.8675,589.2857142999999,471.1089286,909.6157142999999,60,60,11,32,10,,,,,,,1113.518571,0.0,0.0,0.0,0.0,0.0
825,32.0,152,1.0,1,0.0,0.0,0.0,0.0,0.0,28.57142857,0.0,0.0,0.0,0.0,0.0,395.1435714,395.1435714,2,2,431.0,431.0,428.57142860000005,0.0,0.0,3,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857,0.0,0.0,0.0,0.0,0.0
1552,50.0,89,1.0,1,0.0,0.0,0.0,0.0,0.0,1771.466786,0.0,0.0,0.0,0.0,0.0,500.00178569999997,500.00178569999997,2,2,493.1217857,493.1217857,0.0,306.3360714,183.3928571,9,9,0,4,4,1.0,0.0,0.0,6.901071429,0.0,0.0,1771.466786,0.0,0.0,0.0,0.0,0.0
1058,79.0,145,1.0,1,1.0,1.0,0.0,0.0,0.0,431.3464286,6657.720357,4239.060357,0.0,0.0,0.0,557.1107142999999,555.8367857000001,3,2,448.60714289999993,448.60714289999993,285.7142857,0.0,160.71428569999998,4,4,1,0,2,0.0,0.0,1.0,0.0,0.0,27.32357143,431.3464286,6657.720357,4239.060357,0.0,0.0,0.0
1491,19.0,151,1.0,1,0.0,0.0,1.0,0.0,0.0,15886.91179,0.0,0.0,0.0,0.0,0.0,1266.17,1265.748214,4,3,1286.7071429999999,1286.285357,496.42857139999995,0.0,785.0778571000001,11,10,3,0,3,,,,,,,15886.91179,0.0,0.0,0.0,0.0,0.0
1124,55.0,152,1.0,1,0.0,0.0,0.0,0.0,0.0,4570.134643,0.0,0.0,0.0,0.0,0.0,392.22785710000005,392.22785710000005,3,3,693.7857142999999,693.7857142999999,535.7142857,0.0,158.0714286,6,6,2,0,4,,,,,,,4570.134643,0.0,0.0,0.0,0.0,0.0
893,48.0,53,1.0,1,0.0,0.0,0.0,0.0,0.0,2.4689285709999997,0.0,0.0,0.0,0.0,0.0,959.5125,959.5125,9,9,1772.107143,1772.107143,0.0,0.0,1767.714286,17,17,0,0,15,,,,,,,2.4689285709999997,0.0,0.0,0.0,0.0,0.0
61,14.0,159,0.0,1,0.0,0.0,0.0,0.0,0.0,232.8353571,0.0,0.0,0.0,0.0,0.0,0.00035714285710000004,0.00035714285710000004,1,1,0.8928571429000001,0.8928571429000001,0.0,0.0,0.0,1,1,0,0,0,,,,,,,232.8353571,0.0,0.0,0.0,0.0,0.0
1029,68.0,135,1.0,1,0.0,0.0,1.0,0.0,0.0,2.9142857139999996,0.0,0.0,924.8914286,0.0,0.0,643.5892857000001,643.5892857000001,2,2,272.44642860000005,272.44642860000005,0.0,167.125,98.17857143,6,6,0,3,2,1.0,1.0,0.0,1.217142857,9.785714286000001,0.0,2.9142857139999996,0.0,0.0,924.8914286,0.0,0.0
1152,16.0,179,1.0,1,0.0,0.0,0.0,0.0,0.0,727.3235714,0.0,0.0,0.0,0.0,0.0,164.6435714,164.6435714,3,3,151.82857140000002,151.82857140000002,17.85714286,115.47142859999998,16.32142857,12,12,1,9,1,0.0,0.0,0.0,0.0,0.0,0.0,727.3235714,0.0,0.0,0.0,0.0,0.0
1061,21.0,80,1.0,1,0.0,0.0,0.0,0.0,0.0,2279.742857,0.0,0.0,0.0,0.0,0.0,1785.737857,1785.737857,2,2,2933.65,2933.65,0.0,94.75,2371.857143,18,18,0,1,14,0.0,0.0,0.0,0.0,0.0,0.0,2279.742857,0.0,0.0,0.0,0.0,0.0
900,48.0,251,1.0,1,0.0,0.0,0.0,0.0,0.0,7.1457142860000005,0.0,0.0,0.0,0.0,0.0,71.4325,71.4325,2,2,34.13785714,34.13785714,0.0,9.137857143,25.0,3,3,0,2,1,0.0,1.0,1.0,0.0,7.392857143,24.7975,7.1457142860000005,0.0,0.0,0.0,0.0,0.0
1242,23.0,63,0.0,1,0.0,2.0,1.0,0.0,0.0,281.64892860000003,0.0,12436.57214,28.29464286,0.0,0.0,3760.2160710000003,3429.501786,5,4,3676.630714,3676.630714,567.8571429,668.0285713999999,2103.296429,33,33,6,12,12,,,,,,,281.64892860000003,0.0,6218.28607,28.29464286,0.0,0.0
1002,73.0,48,0.0,1,0.0,0.0,1.0,1.0,0.0,115.0228571,0.0,0.0,0.0,0.0,0.0,1034.885357,691.6239286,20,14,1131.756786,691.6239286,110.7142857,90.44285714,282.5357143,42,17,4,9,7,,,,,,,115.0228571,0.0,0.0,0.0,0.0,0.0
43,65.0,83,0.0,1,0.0,0.0,1.0,0.0,0.0,26315.77036,0.0,0.0,0.0,0.0,0.0,2230.964286,1716.591071,22,18,2242.764643,1812.185357,410.7142857,334.59785710000006,551.6428571,51,37,7,10,13,1.0,1.0,0.0,73.04178571,1.964285714,0.0,26315.77036,0.0,0.0,0.0,0.0,0.0
133,46.0,6,1.0,1,0.0,0.0,0.0,0.0,0.0,140.6675,0.0,0.0,0.0,0.0,0.0,0.018928571430000003,0.018928571430000003,1,1,1.428571429,1.428571429,0.0,0.0,0.0,1,1,0,0,0,,,,,,,140.6675,0.0,0.0,0.0,0.0,0.0
1116,24.0,33,1.0,1,1.0,0.0,1.0,1.0,1.0,124.1653571,0.4810714286,0.0,98.28178571,211.14642859999998,10166.985709999999,1583.967857,1377.1975,22,13,1928.221429,1673.418214,428.57142860000005,447.1385714,467.25,61,48,5,20,16,0.0,0.0,0.0,0.0,0.0,0.0,124.1653571,0.4810714286,0.0,98.28178571,211.14642859999998,10166.985709999999
28,18.0,28,0.0,1,0.0,0.0,0.0,0.0,0.0,14.60678571,0.0,0.0,0.0,0.0,0.0,926.7871428999999,926.7871428999999,2,2,979.5214286,979.5214286,0.0,19.2,565.3214286,9,9,0,1,6,,,,,,,14.60678571,0.0,0.0,0.0,0.0,0.0
